집계년월,시군명,시설번호,놀이시설명,설치일자,설치장소,민간공공구분명,실내외구분명,소재지우편번호,소재지지번주소,소재지도로명주소,경도,위도,Ride_risk,accident
201606,성남시,515,한림풀에버아파트 923동앞 놀이터,20090227,주택단지,민간,실외,13481,경기도 성남시 분당구 판교동 585번지 판교원마을한림풀에버아파트 분당구 서판교로 29,,127.0962462,37.3899164,0.3,0.06
201606,성남시,551,판교원마을11단지 휴먼시아힐스테이트 1113동옆 놀이터,20090406,주택단지,민간,실외,13475,경기도 성남시 분당구 판교동 513번지 판교원마을현대힐스테이트아파트 판교동 513,,127.0946639,37.3979997,0.3,0.06
201606,성남시,678,봇들마을9단지 금호어울림아파트 904동과 905동사이 놀이터,20090608,주택단지,민간,실외,13526,경기도 성남시 분당구 삼평동 744번지 봇들마을9단지금호어울림아파트 삼평동 744,,127.1186602,37.39655504,0.3,0.06
201606,성남시,500211,은행주공아파트 109동 놀이터,19870605,주택단지,민간,실외,13151,경기도 성남시 중원구 은행동 550번지 주공아파트 중원구 은행동 550,,127.1695955,37.45896978,0.3,0.06
201606,성남시,500209,은행주공아파트 104동 놀이터,19870605,주택단지,민간,실외,13151,경기도 성남시 중원구 은행동 550번지 주공아파트 중원구 은행동 550,,127.1695955,37.45896978,0.3,0.06
201606,성남시,500206,성남동현대아파트 101동 놀이터,19921010,주택단지,민간,실외,13371,경기도 성남시 중원구 성남동 3121번지 현대아파트,경기도 성남시 중원구 둔촌대로 193,127.1398161,37.42955431,0.3,0.06
201606,성남시,500202,도촌휴먼시아 섬마을 4단지아파트 404동 놀이터,20080204,주택단지,민간,실외,13424,경기도 성남시 중원구 도촌동 703번지 휴먼시아섬마을4단지아파트,,127.1561232,37.41480287,0.3,0.06
201606,성남시,500201,도촌휴먼시아 섬마을 4단지아파트 403동 놀이터,20080204,주택단지,민간,실외,13424,경기도 성남시 중원구 도촌동 703번지 휴먼시아섬마을4단지아파트,,127.1561232,37.41480287,0.3,0.06
201606,성남시,500192,도촌휴먼시아 섬마을 2단지아파트 놀이터,20080204,주택단지,민간,실외,13428,경기도 성남시 중원구 도촌동 701번지 휴먼시아섬마을2단지아파트 중원구 도촌남로 24,,127.1508791,37.41338596,0.3,0.06
201606,성남시,500189,래미안금광아파트 108동,20061113,주택단지,민간,실외,13165,경기도 성남시 중원구 금광동 2500번지 래미안금광아파트 중원구 금광동 2500,,127.1727855,37.45013544,0.3,0.06
201606,성남시,500186,하대원 아튼빌 1015동앞놀이터,20031016,주택단지,민간,실외,13405,경기도 성남시 중원구 하대원동 249번지 아튼빌아파트 중원구 하대원동 249,,127.1518696,37.42871982,0.3,0.06
201606,성남시,500184,하대원 아튼빌 1002동옆놀이터,20031016,주택단지,민간,실외,13405,경기도 성남시 중원구 하대원동 249번지 아튼빌아파트 중원구 하대원동 249,,127.1518696,37.42871982,0.3,0.06
201606,성남시,500183,도촌휴먼시아 섬마을 3단지아파트 302동옆 유아놀이터,20071210,주택단지,민간,실외,13425,경기도 성남시 중원구 도촌동 702번지 휴먼시아섬마을3단지아파트 중원구 도촌남로 67,,127.1537631,37.41519334,0.3,0.06
201606,성남시,500181,성남자이아파트 113동 놀이터,20070724,주택단지,민간,실외,13391,경기도 성남시 중원구 하대원동 539번지 자이아파트,경기도 성남시 중원구 둔촌대로 363,127.1559913,37.4332466,0.3,0.06
201606,성남시,874,봇들마을7단지 동양 N'PART아파트 701동 전면놀이터,20090715,주택단지,민간,실외,13525,경기도 성남시 분당구 삼평동 738번지 봇들마을7단지아파트 분당구 동판교로 155,,127.1154311,37.39705372,0.3,0.06
201606,성남시,896,산운마을11단지 휴먼시아아파트 1103동앞 놀이터,20090717,주택단지,민간,실외,13469,경기도 성남시 분당구 운중동 922번지 산운마을11단지아파트 운중동 922,,127.074056,37.38883261,0.3,0.06
201606,성남시,40794,선경 단대 시영아파트 놀이터,20091026,주택단지,민간,실외,13146,경기도 성남시 수정구 단대동 188번지 선경단대아파트 수정구 단대동 188번지,,127.1556264,37.44827577,0.3,0.06
201606,성남시,40525,빛나래(판교18호)어린이공원,20091211,도시공원,공공,실외,13486,경기도 성남시 분당구 삼평동 614,,127.0985804,37.40508752,0.4,0.13
201606,성남시,40524,어울(판교21호)어린이공원,20091211,도시공원,공공,실외,,경기도 성남시 분당구 삼평동 233,,127.1055143,37.39608064,0.4,0.13
201606,성남시,40450,이매촌한신아파트 208동 옆 놀이터,20091214,주택단지,민간,실외,13568,경기도 성남시 분당구 이매동 124번지 이매촌한신아파트 분당구 이매동 124,,127.1258748,37.38852878,0.3,0.06
201606,성남시,40399,분당파크타운아파트 128동 앞 놀이터,20091211,주택단지,민간,실외,13599,경기도 성남시 분당구 수내동 55번지 파크타운롯데아파트 수내동 55,,127.1187689,37.37178616,0.3,0.06
201606,성남시,40397,분당파크타운아파트 134동 앞 놀이터,20091211,주택단지,민간,실외,13599,경기도 성남시 분당구 수내동 55번지 파크타운롯데아파트 수내동 55,,127.1187689,37.37178616,0.3,0.06
201606,성남시,40104,한솔마을 주공7단지 706동 옆 놀이터,20091207,주택단지,민간,실외,13607,경기도 성남시 분당구 정자동 101번지 한솔마을주공7단지아파트 분당구 정자동 101,,127.1158287,37.36850932,0.3,0.06
201606,성남시,40102,한솔마을 주공7단지 702동 앞 놀이터,20091207,주택단지,민간,실외,13607,경기도 성남시 분당구 정자동 101번지 한솔마을주공7단지아파트 분당구 정자동 101,,127.1158287,37.36850932,0.3,0.06
201606,성남시,40084,성남신흥주공아파트 124동 놀이터,20091118,주택단지,민간,실외,13260,경기도 성남시 수정구 신흥동 10번지 신흥주공아파트 수정구 신흥동 10,,127.1469337,37.45302595,0.3,0.06
201606,성남시,40082,성남신흥주공아파트 115동 놀이터,20091118,주택단지,민간,실외,13260,경기도 성남시 수정구 신흥동 10번지 신흥주공아파트 수정구 신흥동 10,,127.1469337,37.45302595,0.3,0.06
201606,성남시,40080,성남신흥주공아파트 118동 놀이터,20091118,주택단지,민간,실외,13260,경기도 성남시 수정구 신흥동 10번지 신흥주공아파트 수정구 신흥동 10,,127.1469337,37.45302595,0.3,0.06
201606,성남시,39895,야생화(72호) 어린이공원,20091229,도시공원,공공,실외,13615,경기도 성남시 분당구 금곡동 175,,127.1066048,37.35150661,0.4,0.13
201606,성남시,39869,성광어린이집 놀이터,20091221,어린이집,민간,실외,13362,경기도 성남시 중원구 성남동 2399,경기도 성남시 중원구 원터로105번길 27,127.1398815,37.43447371,0.2,0.035
201606,성남시,39525,사기막골공원 어린이놀이터,20100720,도시공원,공공,실외,13205,경기도 성남시 중원구 상대원동 33,,127.1815437,37.44524812,0.4,0.13
201606,성남시,39503,중원어린이도서관 놀이터,20100719,도시공원,공공,실외,13177,경기도 성남시 중원구 금광동 3487번지 중원구 금광2동 3487,경기도 성남시 중원구 산성대로408번길 42,127.1630948,37.44755409,0.4,0.13
201606,성남시,39198,구미(67호) 어린이공원,20100610,도시공원,공공,실외,13626,경기도 성남시 분당구 구미동 206번지,,127.1172943,37.33739585,0.4,0.13
201606,성남시,1488,백현마을2단지 휴먼시아 209동뒤 놀이터,20091214,주택단지,민간,실외,13527,경기도 성남시 분당구 백현동 545번지 백현마을2단지아파트 분당구 동판교로 122,,127.11922,37.39340096,0.3,0.06
201606,성남시,1471,수련(36호)어린이공원 놀이터,20091209,도시공원,공공,실외,13587,경기도 성남시 분당구 서현동 314-1,,127.1405475,37.3723665,0.4,0.13
201606,성남시,37072,백현마을5단지 휴먼시아 유아놀이터 508동 뒤,20091016,주택단지,민간,실외,13532,경기도 성남시 분당구 백현동 554번지 백현마을5단지아파트 분당구 백현동 554,,127.1120218,37.39011013,0.3,0.06
201606,성남시,37104,뒷구미(59호) 어린이공원,20090716,도시공원,공공,실외,,경기도 분당구 구미동 32번지,,127.1112826,37.34897563,0.4,0.13
201606,성남시,41010,바람개비(판교9호) 어린이공원,20091124,도시공원,공공,실외,13473,경기도 성남시 분당구 판교동 487,,127.0947371,37.40250468,0.4,0.13
201606,성남시,41101,봇들마을6단지아파트 어린이놀이터2(603동),20091112,주택단지,민간,실외,13491,경기도 성남시 분당구 삼평동 728번지 봇들마을6단지아파트 삼평동 728,,127.11817,37.40087135,0.3,0.06
201606,성남시,39196,한솔(49호) 어린이공원,20100610,도시공원,공공,실외,13607,경기도 성남시 분당구 정자동 114,,127.1169095,37.36653506,0.4,0.13
201606,성남시,39193,푸른(46호) 어린이공원,20100610,도시공원,공공,실외,13601,경기도 성남시 분당구 수내동 127,,127.1249614,37.36839212,0.4,0.13
201606,성남시,39191,햇빛(44호)어린이공원,20100610,도시공원,공공,실외,13597,경기도 성남시 분당구 수내동 26,,127.11682,37.3745001,0.4,0.13
201606,성남시,39187,동문(40호)어린이공원 놀이터,20100610,도시공원,공공,실외,13584,경기도 성남시 분당구 분당동 124,,127.1465136,37.36916982,0.4,0.13
201606,성남시,39184,미래(37호)어린이공원,20100610,도시공원,공공,실외,13587,경기도 성남시 분당구 서현동 309,,127.1359614,37.37097518,0.4,0.13
201606,성남시,39057,신세계쉐덴주상복합 3층 103동 앞 놀이터,20100608,주택단지,민간,실외,13281,경기도 성남시 수정구 태평동 7336-8번지 태평동 7336~8,경기도 성남시 수정구 수정북로 114,127.1415727,37.44474315,0.3,0.06
201606,성남시,38986,오리(64호) 어린이공원,20100625,도시공원,공공,실외,,경기도 분당구 구미동 114,,127.1141471,37.34455786,0.4,0.13
201606,성남시,38587,LH(오리)어린이집 실내놀이터1(영아반),20100614,어린이집,민간,실내,13637,경기도 성남시 분당구 구미동 175,경기도 성남시 분당구 성남대로54번길 3,127.1101005,37.34142113,0.1,0.03
201606,성남시,38263,단대공원 어린이놀이터(3),20100622,도시공원,공공,실외,13124,경기도 성남시 수정구 산성동 509,,127.1554261,37.45541195,0.4,0.13
201606,성남시,38066,상대원어린이집 놀이터,20100805,어린이집,공공,실외,13235,경기도 성남시 중원구 상대원동 870,경기도 성남시 중원구 박석로80번길 10,127.166152,37.43988239,0.2,0.035
201606,성남시,37855,백현마을8단지 휴먼시아 3호(801동 앞),20090826,주택단지,민간,실외,13536,경기도 성남시 분당구 백현동 558번지 백현마을8단지아파트 분당구 백현동 558,,127.1097139,37.38713891,0.3,0.06
201606,성남시,37755,백현마을8단지 휴먼시아 2호,20090826,주택단지,민간,실외,13536,경기도 성남시 분당구 백현동 558번지 백현마을8단지아파트 분당구 백현동 558,,127.1097139,37.38713891,0.3,0.06
201606,성남시,37754,백현마을8단지 휴먼시아 1호,20090826,주택단지,민간,실외,13536,경기도 성남시 분당구 백현동 558번지 백현마을8단지아파트 분당구 백현동 558,,127.1097139,37.38713891,0.3,0.06
201606,성남시,37521,판교원마을1단지 휴먼시아아파트 112동 앞 코끼리놀이터,20090916,주택단지,민간,실외,13476,경기도 성남시 분당구 판교동 622번지 판교원마을1단지아파트 분당구 판교동 622,,127.0870782,37.39108559,0.3,0.06
201606,성남시,37519,판교원마을 휴먼시아아파트 109동 앞 어린이놀이터1,20090916,주택단지,민간,실외,13476,경기도 성남시 분당구 판교동 622번지 판교원마을1단지아파트 분당구 판교동 622,,127.0870782,37.39108559,0.3,0.06
201606,성남시,37175,파랑새(71호) 어린이공원,20090910,도시공원,공공,실외,,경기도 분당구 금곡동 183번지,,127.106402,37.35507828,0.4,0.13
201606,성남시,1489,백현마을2단지 휴먼시아 유아놀이터,20091214,주택단지,민간,실외,13527,경기도 성남시 분당구 백현동 545번지 백현마을2단지아파트 분당구 백현동 545,,127.11922,37.39340096,0.3,0.06
201606,성남시,1490,백현마을2단지 휴먼시아 211동앞 놀이터,20091214,주택단지,민간,실외,13527,경기도 성남시 분당구 백현동 545번지 백현마을2단지아파트 백현마을2단지545,,127.11922,37.39340096,0.3,0.06
201606,성남시,2208,장승백이(14호) 어린이공원,20100629,도시공원,공공,실외,13517,경기도 성남시 분당구 야탑동 516,,127.1309578,37.40939073,0.4,0.13
201606,성남시,500141,진흥더블파크아파트 놀이터,20050412,주택단지,민간,실외,13142,경기도 성남시 수정구 단대동 78번지 진흥더블파크,경기도 성남시 수정구 단대로23번길 10,127.1565724,37.4521939,0.3,0.06
201606,성남시,500152,성남신흥주공아파트 104동 놀이터,19861114,주택단지,민간,실외,13260,경기도 성남시 수정구 신흥동 10번지 신흥주공아파트 수정구 신흥동 10,,127.1469337,37.45302595,0.3,0.06
201606,성남시,500155,신흥청구아파트 놀이터,19941215,주택단지,민간,실외,13270,경기도 성남시 수정구 신흥동 2464-1번지 청구아파트,,127.1509055,37.44405608,0.3,0.06
201606,성남시,500162,태평 선경아파트 108동 놀이터,19911214,주택단지,민간,실외,13279,경기도 성남시 수정구 태평동 7306번지 선경태평아파트 수정구 태평동 7306,,127.1427404,37.44677804,0.3,0.06
201606,성남시,500165,경원대역 동부센트레빌 1단지 101동 놀이터,20061027,주택단지,민간,실외,13294,경기도 성남시 수정구 태평동 7344번지 경원대역동부센트레빌 수정구 태평동 7344,경기도 성남시 수정구 제일로 244,127.1290681,37.44772146,0.3,0.06
201606,성남시,500167,경원대역 동부센트레빌2단지아파트 놀이터,20070209,주택단지,민간,실외,13294,경기도 성남시 수정구 태평동 7344번지 경원대역동부센트레빌 수정구 태평동 7344,경기도 성남시 수정구 제일로 244,127.1290681,37.44772146,0.3,0.06
201606,성남시,37071,백현마을5단지 휴먼시아 어린이놀이터 506동 앞,20091016,주택단지,민간,실외,13532,경기도 성남시 분당구 백현동 554번지 백현마을5단지아파트 분당구 백현동 554,,127.1120218,37.39011013,0.3,0.06
201606,성남시,36802,판교원마을6단지 진원로제비앙2차아파트 내 놀이터2,20090909,주택단지,민간,실외,13483,경기도 성남시 분당구 판교동 635번지 판교원마을6단지아파트 분당구 판교동 635,,127.090134,37.38725408,0.3,0.06
201606,성남시,1116,판교원마을3단지 휴먼시아푸르지오 산오름놀이터,20090903,주택단지,민간,실외,13485,경기도 성남시 분당구 판교동 629번지 판교원마을3단지아파트 분당구 판교로 20,,127.0858776,37.38777973,0.3,0.06
201606,성남시,1028,정자공원 어린이놀이터,20090821,도시공원,공공,실외,,경기도 성남시 분당구 정자동 252,,127.1214308,37.35584459,0.4,0.13
201606,성남시,988,선지봉(42호)어린이공원 놀이터,20090813,도시공원,공공,실외,13585,경기도 성남시 분당구 분당동 179,,127.1412912,37.36548189,0.4,0.13
201606,성남시,915,과수원(20호) 어린이공원,20090724,도시공원,공공,실외,13566,경기도 성남시 분당구 이매동 103,,127.1259312,37.40230514,0.4,0.13
201606,성남시,899,산운마을12단지 휴먼시아아파트 1207동앞 놀이터,20090717,주택단지,민간,실외,13469,경기도 성남시 분당구 운중동 921번지 산운마을12단지아파트 운중동 921,,127.0717412,37.38900517,0.3,0.06
201606,성남시,897,산운마을11단지 휴먼시아아파트 1105동앞 놀이터,20090717,주택단지,민간,실외,13469,경기도 성남시 분당구 운중동 922번지 산운마을11단지아파트 운중동 922,,127.074056,37.38883261,0.3,0.06
201606,성남시,2834,상대원 산성아파트 관리사무소 및 102동 앞 놀이터,19970920,주택단지,민간,실외,13203,경기도 성남시 중원구 상대원동 174번지 산성아파트 중원구 사기막골로150번길 10,,127.1784858,37.44236049,0.3,0.06
201606,성남시,2832,서현 포스파크빌라 103동 놀이터,20101116,주택단지,민간,실외,13573,경기도 성남시 분당구 서현동 146-1번지 서현포스파크 분당구 새마을로83번길 15,경기도 성남시 분당구 새마을로83번길 15,127.1395986,37.38450422,0.3,0.06
201606,성남시,2573,하얀마을 주공5단지아파트 504동옆 놀이터,20100915,주택단지,민간,실외,13634,경기도 성남시 분당구 구미동 110번지 하얀마을아파트 분당구 미금일로 21,,127.1171825,37.34553214,0.3,0.06
201606,성남시,1491,백현마을2단지 휴먼시아 207동옆 놀이터,20091214,주택단지,민간,실외,13527,경기도 성남시 분당구 백현동 545번지 백현마을2단지아파트,,127.11922,37.39340096,0.3,0.06
201606,성남시,1510,봇들(판교17호) 어린이공원,20091204,도시공원,공공,실외,,경기도 성남시 분당구 삼평동 729,,127.118292,37.39947467,0.4,0.13
201606,성남시,1511,송현(판교10호) 어린이공원,20091204,도시공원,공공,실외,13489,경기도 성남시 분당구 삼평동 707,,127.1149904,37.40446943,0.4,0.13
201606,성남시,1512,삼평(판교11호) 어린이공원,20091204,도시공원,공공,실외,13492,경기도 성남시 분당구 삼평동 731,,127.1150507,37.39941472,0.4,0.13
201606,성남시,1658,오야소(12호) 어린이공원,20100323,도시공원,공공,실외,13520,경기도 성남시 분당구 야탑동 509,,127.1268552,37.40786339,0.4,0.13
201606,성남시,1659,매향(5호) 어린이공원,20100323,도시공원,공공,실외,,경기도 성남시 분당구 야탑동 214-1,,127.1373489,37.41460947,0.4,0.13
201606,성남시,2154,효자촌 대명연립아파트 놀이터,20100621,주택단지,민간,실외,13587,경기도 성남시 분당구 서현동 323번지 효자촌대명연립 분당구 분당로263번길 67,경기도 성남시 분당구 분당로263번길 67,127.141296,37.37420369,0.3,0.06
201606,성남시,2207,무잡모퉁이(13호) 어린이공원,20100629,도시공원,공공,실외,,경기도 성남시 분당구 야탑동 529,,127.1269558,37.4072506,0.4,0.13
201606,성남시,1462,탑마을타워빌아파트 503동 놀이터,20091204,주택단지,민간,실외,13520,경기도 성남시 분당구 야탑동 510번지 탑마을경향아파트,경기도 성남시 분당구 양현로 272,127.1258736,37.40855819,0.3,0.06
201606,성남시,2211,매송(22호) 어린이공원,20100629,도시공원,공공,실외,,경기도 성남시 분당구 이매동 144,,127.122908,37.39746984,0.4,0.13
201606,성남시,2212,방아다리(23호) 어린이공원 놀이터,20100629,도시공원,공공,실외,13567,경기도 성남시 분당구 이매동 114,,127.1257429,37.39763812,0.4,0.13
201606,성남시,2214,솔밭 (27호) 어린이공원,20100629,도시공원,공공,실외,13572,경기도 성남시 분당구 서현동 78-4번지,경기도 성남시 분당구 새마을로1번길 3,127.1304636,37.38438828,0.4,0.13
201606,성남시,2282,대원공원 어린이놀이터(1),20100714,도시공원,공공,실외,13390,경기도 성남시 중원구 하대원동 204-2,,127.1531515,37.43135813,0.4,0.13
201606,성남시,2540,복정어린이집 놀이터,20100909,어린이집,공공,실외,13112,경기도 성남시 수정구 복정동 667번지 수정구 복정로96번길 30-1,경기도 성남시 수정구 복정로96번길 30-1,127.130458,37.46099169,0.2,0.035
201606,성남시,2572,하얀마을 주공5단지아파트 501동옆 놀이터,20100915,주택단지,민간,실외,13634,경기도 성남시 분당구 구미동 110번지 하얀마을아파트 분당구 미금일로 21,,127.1171825,37.34553214,0.3,0.06
201606,성남시,542352,청솔마을 주공9단지아파트(관리소옆),20131012,주택단지,민간,실외,13617,경기도 성남시 분당구 금곡동 133번지 청솔마을주공9단지아파트 금곡동 133,,127.1141568,37.35245483,0.3,0.06
201606,성남시,534538,연꽃마을 404동어린이놀이터2,20120810,주택단지,민간,실외,13433,경기도 성남시 중원구 여수동 601번지 연꽃마을 아파트 중원구 여수동 601,,127.1347913,37.41833351,0.3,0.06
201606,성남시,534532,롯데캐슬아파트 어린이놀이터1,20120803,주택단지,민간,실외,13250,경기도 성남시 중원구 중앙동 710번지 롯데캐슬 중앙동 710,경기도 성남시 중원구 희망로 415,127.1571297,37.44291287,0.3,0.06
201606,성남시,533766,키즈파크실내놀이터,20050219,놀이제공영업소,민간,실내,13199,경기도 성남시 중원구 금광동 146번지,경기도 성남시 중원구 금상로 61,127.1625717,37.44068918,0.9,0.3
201606,성남시,533722,수진삼부아파트제2놀이터,20120703,주택단지,민간,실외,13312,경기도 성남시 수정구 수진동 4663번지 삼부아파트 4663호,경기도 성남시 수정구 모란로 65,127.1243746,37.43852715,0.3,0.06
201606,성남시,533721,수진삼부아파트제1놀이터,20120703,주택단지,민간,실외,13312,경기도 성남시 수정구 수진동 4663번지 삼부아파트 4663호,경기도 성남시 수정구 모란로 65,127.1243746,37.43852715,0.3,0.06
201606,성남시,533474,백현마을4단지 어린이놀이터(408동),20091102,주택단지,민간,실외,13533,경기도 성남시 분당구 백현동 553번지 백현마을4단지 백현동 553,경기도 성남시 분당구 동판교로 91,127.1145512,37.39005371,0.3,0.06
201606,성남시,533470,백현마을4단지 어린이놀이터(416동),20091102,주택단지,민간,실외,13533,경기도 성남시 분당구 백현동 553번지 백현마을4단지 백현동 553,경기도 성남시 분당구 동판교로 91,127.1145512,37.39005371,0.3,0.06
201606,성남시,533331,LH임대아파트201동옆어린이놀이터,20120629,주택단지,민간,실외,13144,경기도 성남시 수정구 단대동 100번지 성남단대동 푸르지오,경기도 성남시 수정구 산성대로437번길 7,127.1574064,37.4511026,0.3,0.06
201606,성남시,533329,대우푸르지오아파트106동옆어린이놀이터2,20120629,주택단지,민간,실외,13144,경기도 성남시 수정구 단대동 100번지 성남단대동 푸르지오,경기도 성남시 수정구 산성대로437번길 7,127.1574064,37.4511026,0.3,0.06
201606,성남시,533328,대우푸르지오아파트110동옆어린이놀이터1,20120629,주택단지,민간,실외,13144,경기도 성남시 수정구 단대동 100번지 성남단대동 푸르지오,경기도 성남시 수정구 산성대로437번길 7,127.1574064,37.4511026,0.3,0.06
201606,성남시,533197,삼남힐스테이트아파트 103동 뒷편 어린이놀이터2,20111003,주택단지,민간,실외,13258,경기도 성남시 중원구 중앙동 578번지 중앙동힐스테이트1차 3756,경기도 성남시 중원구 시민로66번길 21,127.1498743,37.43677728,0.3,0.06
201606,성남시,533196,삼남힐스테이트아파트 105동 뒷편 어린이놀이터1,20111003,주택단지,민간,실외,13258,경기도 성남시 중원구 중앙동 578번지 중앙동힐스테이트1차 중원구 시민로66번길 21,경기도 성남시 중원구 시민로66번길 21,127.1498743,37.43677728,0.3,0.06
201606,성남시,537271,바오밥키즈앤카페,20121226,식품접객업소,민간,실내,13477,경기도 성남시 분당구 판교동 617,경기도 성남시 분당구 운중로225번길 14-2,127.0886365,37.39100338,0.5,0.16
201606,성남시,537300,소망어린이집,20121220,어린이집,민간,실외,13228,경기도 성남시 중원구 상대원동 1432번지,경기도 성남시 중원구 박석로5번길 12-7,127.1645904,37.43361357,0.2,0.035
201606,성남시,532934,삼창어린이공원 놀이터(기부체납지),20120501,도시공원,공공,실외,,경기도 성남시 중원구 중앙동 3748,,127.1473206,37.43674439,0.4,0.13
201606,성남시,532933,중앙동 힐스테이트2차 208동 수경시설 옆 놀이터,20120501,주택단지,민간,실외,13258,경기도 성남시 중원구 중앙동 577번지 중앙동힐스테이트2차,경기도 성남시 중원구 시민로 66,127.1484613,37.43649972,0.3,0.06
201606,성남시,532931,중앙동 힐스테이트2차 212동 208동 사이 놀이터,20120501,주택단지,민간,실외,13258,경기도 성남시 중원구 중앙동 577번지 중앙동힐스테이트2차 3748-1,경기도 성남시 중원구 시민로 66,127.1484613,37.43649972,0.3,0.06
201606,성남시,532930,중앙동 힐스테이트2차 215동 212동 사이 놀이터,20120501,주택단지,민간,실외,13258,경기도 성남시 중원구 중앙동 577번지 중앙동힐스테이트2차 3748-1,경기도 성남시 중원구 시민로 66,127.1484613,37.43649972,0.3,0.06
201606,성남시,532674,매화마을2단지 213동 놀이터,20111206,주택단지,민간,실외,13500,경기도 성남시 분당구 야탑동 215번지 매화마을주공2단지아파트 분당구 야탑동 215,,127.1357102,37.4141428,0.3,0.06
201606,성남시,532611,한아름공원 놀이터,20111108,도시공원,공공,실외,13439,경기도 성남시 중원구 여수동 355,,127.1325431,37.41824589,0.4,0.13
201606,성남시,532268,효자촌동아아파트 215동 놀이터,20111128,주택단지,민간,실외,13586,경기도 성남시 분당구 서현동 291번지 효자촌동아아파트,경기도 성남시 분당구 돌마로486번길 7,127.1354878,37.37769726,0.3,0.06
201606,성남시,532263,효자촌동아아파트 205동 놀이터,20111128,주택단지,민간,실외,13586,경기도 성남시 분당구 서현동 291번지 효자촌동아아파트 분당구 돌마로486번길 7,,127.1354878,37.37769726,0.3,0.06
201606,성남시,531980,푸르지오하임아파트102동앞놀이터,20111215,주택단지,민간,실외,13455,경기도 성남시 분당구 운중동 307번지 운중동 푸르지오하임,경기도 성남시 분당구 하오개로 377,127.0609151,37.39285829,0.3,0.06
201606,성남시,528232,삼익금광아파트 101동 놀이터,20111114,주택단지,민간,실외,13172,경기도 성남시 중원구 금광동 3950번지 삼익금광아파트 중원구 금광동 3950,,127.16146,37.4493583,0.3,0.06
201606,성남시,528233,성남신흥두산아파트 103동 놀이터,20111111,주택단지,민간,실외,13269,경기도 성남시 수정구 신흥동 2024번지 두산아파트 수정구 신흥동 2024,,127.1494834,37.44491381,0.3,0.06
201606,성남시,528234,성남신흥두산아파트 101동 놀이터,20111111,주택단지,민간,실외,13269,경기도 성남시 수정구 신흥동 2024번지 두산아파트 수정구 신흥동 2024,,127.1494834,37.44491381,0.3,0.06
201606,성남시,529621,이든아이어린이집 놀이터,20101025,어린이집,민간,실내,13531,경기도 성남시 분당구 백현동 525번지 백현마을 아파트 분당구 백현동 525 백현마을 대림e편한세상 9단지 관리동 내,,127.1075196,37.38447388,0.1,0.03
201606,성남시,531228,판교 제2어린이집 놀이터,20120222,어린이집,공공,실외,13477,경기도 성남시 분당구 판교동 553,경기도 성남시 분당구 운중로225번길 37,127.0907198,37.39575017,0.2,0.035
201606,성남시,531480,성남시청어린이집 실외놀이터,20100105,어린이집,민간,실외,13437,경기도 성남시 중원구 여수동 200번지,경기도 성남시 중원구 성남대로 997,127.1265025,37.42005437,0.2,0.035
201606,성남시,531508,봇들마을5단지 휴먼시아 놀이터2,20091209,주택단지,민간,실외,13492,경기도 성남시 분당구 삼평동 726번지 봇들마을5단지아파트 분당구 대왕판교로644번길 65,,127.1142733,37.40072192,0.3,0.06
201606,성남시,535545,성남키즈플레이,20120116,놀이제공영업소,민간,실외,13508,경기도 성남시 분당구 야탑동 175-4 다주빌딩 4층 키즈플레이,경기도 성남시 분당구 야탑로 251,127.1463486,37.40700341,1,0.4
201606,성남시,536575,성남 코오롱하늘채 아파트 103동 앞 놀이터,20121015,주택단지,민간,실외,13142,경기도 성남시 수정구 단대동 6986번지 코오롱 하늘채 수정구 단대동 6986,경기도 성남시 수정구 단대로15번길 2,127.1570914,37.45176975,0.3,0.06
201606,성남시,536727,도촌휴먼시아 섬마을7단지아파트706동앞놀이터,20121204,주택단지,민간,실외,13423,경기도 성남시 중원구 도촌동 706번지 휴먼시아 섬마을 706,경기도 성남시 중원구 도촌남로 101,127.1603784,37.41322052,0.3,0.06
201606,성남시,537970,트리폴리스,20120830,놀이제공영업소,민간,실내,13616,경기도 성남시 분당구 금곡동 210번지,경기도 성남시 분당구 정자일로 1,127.1053509,37.3507058,0.9,0.3
201606,성남시,537972,정글인,20120905,대규모점포,민간,실내,13272,경기도 성남시 수정구 신흥동 2463-5번지 수정구 산성대로 337,경기도 성남시 수정구 산성대로 337,127.1532896,37.44390892,0.7,0.23
201606,성남시,538227,IBK참!좋은어린이집(분당서현점) 실내 놀이터,20121016,어린이집,민간,실내,13591,경기도 성남시 분당구 서현동 246-5 3층,경기도 성남시 분당구 황새울로360번길 29,127.124932,37.3850879,0.1,0.03
201606,성남시,538272,키즈아이월드,20121120,놀이제공영업소,민간,실내,13373,경기도 성남시 중원구 성남동 4068번지 (4068 지하1층),경기도 성남시 중원구 둔촌대로151번길 28,127.132687,37.4296074,0.9,0.3
201606,성남시,538708,성남신동아파라디움아파트 어린이놀이터,20060217,주택단지,민간,실외,13272,경기도 성남시 수정구 신흥동 2465-7번지 신동아파라디움,경기도 성남시 수정구 공원로 322,127.1518761,37.44341515,0.3,0.06
201606,성남시,538770,삼성아데나루체 놀이터,20041213,주택단지,민간,실외,13559,경기도 성남시 분당구 정자동 170-1번지 삼성아데나루체아파트,,127.1064934,37.36078717,0.3,0.06
