"gid","주차장","건물1","건물2","건물3","관공서","생산가능인구","전기차","충전소","교통량","유동인구","경도","위도","거리_전기차","거리_충전소","거리_교통량"
"다바669726",0,0,0,0,0,0,0,0,0,6.89,127.1292721,36.85151715,0,0,0
"다바669725",0,0,0,0,0,0,0,0,0,0,127.1292765,36.85061571,0,0,0
"다바669724",0,5,0,0,0,0,0,0,0,0.05,127.1292808,36.84971426,0,0,1
"다바669723",0,1,0,0,0,0,0,0,0,0.54,127.1292852,36.84881281,0,0,0
"다바669722",0,0,0,0,0,0,0,0,0,0.73,127.1292895,36.84791137,0,0,0
"다바669721",0,0,0,0,0,0,0,0,0,3.09,127.1292939,36.84700992,0,0,0
"다바669720",0,1,0,0,0,0,0,0,0,0.81,127.1292982,36.84610847,0,0,0
"다바669719",0,0,0,0,0,0,0,0,0,0.4,127.1293026,36.84520702,0,0,0
"다바669718",0,0,0,0,0,0,0,0,0,9.48,127.1293069,36.84430558,1,0,0
"다바669717",0,1,0,0,0,0,0,0,0,24.4,127.1293113,36.84340413,1,0,0
"다바669716",0,9,0,0,0,21,0,0,0,295.97,127.1293156,36.84250268,1,0,0
"다바669715",0,5,0,0,0,28,0,0,0,553.4,127.12932,36.84160123,1,0,0
"다바669714",0,3,0,0,0,52,0,0,0,426.93,127.1293243,36.84069978,1,1,0
"다바669713",0,3,0,0,0,0,0,0,0,167.83,127.1293287,36.83979834,0,1,0
"다바669712",0,0,2,0,0,327,0,0,0,836.84,127.129333,36.83889689,0,1,1
"다바669711",0,0,2,0,0,347,0,0,0,2426.61,127.1293374,36.83799544,0,1,0
"다바669710",0,0,3,0,0,532,0,0,0,3313.63,127.1293417,36.83709399,0,1,0
"다바669709",0,1,0,0,1,0,0,0,0,3943.93,127.1293461,36.83619254,0,1,0
"다바669708",0,4,1,0,0,149,0,0,0,1868.69,127.1293504,36.83529109,0,1,0
"다바669707",0,6,2,0,0,261,0,0,0,1866.95,127.1293548,36.83438964,0,1,0
"다바669706",0,14,0,0,0,100,0,0,0,1863.89,127.1293591,36.83348819,0,1,0
"다바669705",0,7,0,0,0,144,0,0,0,1852.92,127.1293635,36.83258674,0,1,0
"다바669704",0,4,1,0,1,142,0,0,0,1140.02,127.1293678,36.83168529,0,1,1
"다바669703",0,7,0,0,0,106,0,0,0,2090.95,127.1293722,36.83078385,0,1,1
"다바669702",0,4,3,0,0,615,0,0,0,1965.36,127.1293765,36.8298824,0,1,1
"다바669701",0,2,3,0,0,585,0,0,0,941.35,127.1293809,36.82898095,0,1,1
"다바669700",0,6,3,0,0,512,0,0,0,1217.51,127.1293852,36.8280795,0,1,1
"다바669699",0,7,0,0,0,17,0,0,0,3493.4,127.1293896,36.82717804,0,1,1
"다바669698",0,7,0,0,0,8,0,0,0,4544.34,127.1293939,36.82627659,0,1,1
"다바669697",0,3,0,0,0,0,0,0,0,3584.36,127.1293983,36.82537514,0,1,1
"다바669696",0,0,0,0,0,0,0,0,0,285.2,127.1294026,36.82447369,0,1,1
"다바669695",0,0,0,0,0,0,0,0,0,17.69,127.129407,36.82357224,0,1,1
"다바669694",0,0,0,0,0,0,0,0,0,0,127.1294113,36.82267079,0,0,1
"다바669693",0,0,0,0,0,0,0,0,0,16.8,127.1294157,36.82176934,0,0,1
"다바669692",0,0,0,0,0,0,0,0,0,25.87,127.12942,36.82086789,0,0,1
"다바669691",0,0,0,0,0,0,0,0,0,177.75,127.1294243,36.81996644,0,0,1
"다바669690",0,5,0,0,0,0,0,0,0,170.49,127.1294287,36.81906499,0,0,1
"다바669689",0,1,0,0,0,0,0,0,0,19.16,127.129433,36.81816353,0,0,1
"다바669688",0,1,0,0,0,33,0,0,0,39.08,127.1294374,36.81726208,0,0,1
"다바669687",0,7,0,0,0,39,0,0,0,207.85,127.1294417,36.81636063,0,0,1
"다바669686",0,8,0,0,0,0,0,0,0,650.23,127.1294461,36.81545918,0,0,1
"다바669685",0,4,0,0,0,0,0,0,0,839.42,127.1294504,36.81455773,0,0,1
"다바669684",0,2,0,0,0,8,0,0,0,554.68,127.1294548,36.81365627,0,0,1
"다바669683",0,1,0,0,0,0,0,0,0,203.82,127.1294591,36.81275482,0,0,1
"다바669682",0,0,0,0,0,0,0,0,0,64.99,127.1294635,36.81185337,0,0,1
"다바669681",0,0,0,0,0,0,0,0,0,341.26,127.1294678,36.81095192,0,0,1
"다바669680",0,1,0,0,0,0,0,0,0,214.7,127.1294721,36.81005046,0,0,1
"다바669679",0,9,0,0,0,26,0,0,0,706.39,127.1294765,36.80914901,0,0,0
"다바669678",0,12,2,0,0,549,0,0,0,1319.43,127.1294808,36.80824756,0,0,1
"다바669677",0,11,0,0,0,81,0,0,0,2250.91,127.1294852,36.8073461,0,0,1
"다바669676",0,0,0,0,1,0,0,0,0,1538.22,127.1294895,36.80644465,0,0,1
"다바669675",0,6,0,0,0,96,0,0,0,969.37,127.1294939,36.8055432,1,0,1
"다바669674",0,12,0,0,0,98,0,0,0,1003.2,127.1294982,36.80464174,1,0,1
"다바669673",0,14,0,0,0,83,0,0,0,1785.95,127.1295025,36.80374029,1,0,1
"다바669672",0,20,0,0,0,39,0,0,0,1401.22,127.1295069,36.80283884,1,0,1
"다바669671",0,11,1,0,0,25,0,0,0,1630.57,127.1295112,36.80193738,1,1,1
"다바669670",0,7,0,0,0,353,0,0,0,817.7,127.1295156,36.80103593,1,0,1
"다바669669",0,9,0,0,0,76,0,0,0,1185.47,127.1295199,36.80013447,1,1,1
"다바669668",0,5,0,0,0,23,0,0,0,475.66,127.1295243,36.79923302,0,1,1
"다바669667",0,4,0,0,0,0,0,0,0,1906.19,127.1295286,36.79833156,0,1,1
"다바669666",0,6,0,0,0,0,0,0,0,6767.67,127.1295329,36.79743011,0,1,1
"다바669665",0,4,0,0,0,0,0,0,0,9413.57,127.1295373,36.79652865,0,1,1
"다바669664",0,4,0,0,0,0,0,0,0,4916.68,127.1295416,36.7956272,0,1,1
"다바669663",0,1,1,0,0,208,0,0,0,2044.97,127.129546,36.79472574,0,1,1
"다바669662",0,4,3,0,0,663,0,0,0,2543.51,127.1295503,36.79382429,0,1,1
"다바669661",0,5,0,0,0,0,0,0,0,4371.56,127.1295546,36.79292283,0,1,1
"다바669660",1,3,0,0,0,33,0,0,0,3589.78,127.129559,36.79202138,0,1,1
"다바669659",0,1,2,0,0,559,0,0,0,2175.47,127.1295633,36.79111992,0,1,1
"다바669658",0,1,2,0,0,795,0,0,0,2153.41,127.1295677,36.79021846,0,1,1
"다바669657",0,1,1,0,0,365,0,0,0,5345.54,127.129572,36.78931701,0,1,1
"다바669656",0,2,1,0,0,316,0,0,0,6577.14,127.1295763,36.78841555,0,1,1
"다바669655",0,2,3,0,0,1115,0,0,0,3409.57,127.1295807,36.7875141,0,1,1
"다바669654",0,2,2,0,0,623,0,0,0,4055.71,127.129585,36.78661264,0,1,1
"다바669653",0,4,3,0,0,0,0,0,0,3387.53,127.1295894,36.78571118,0,1,1
"다바669652",0,2,0,0,0,0,0,0,0,1355.73,127.1295937,36.78480973,0,1,1
"다바669651",0,2,0,0,0,0,0,0,0,249.05,127.129598,36.78390827,0,0,1
"다바669650",0,0,0,0,0,0,0,0,0,2.5,127.1296024,36.78300681,0,0,1
"다바669649",0,0,0,0,0,0,0,0,0,0,127.1296067,36.78210536,0,0,1
"다바669648",0,0,0,0,0,0,0,0,0,2.28,127.129611,36.7812039,0,1,0
"다바669647",0,0,0,0,0,0,0,0,0,17.27,127.1296154,36.78030244,0,1,1
"다바669646",0,2,0,0,0,58,0,0,0,693.25,127.1296197,36.77940098,0,1,1
"다바669645",0,8,0,0,0,61,0,0,0,2498.17,127.1296241,36.77849953,0,1,1
"다바669644",0,5,0,0,0,124,0,0,0,686.07,127.1296284,36.77759807,0,1,1
"다바669643",0,5,0,0,0,116,0,0,0,807.16,127.1296327,36.77669661,0,1,1
"다바669642",0,2,0,0,0,69,0,0,0,608.56,127.1296371,36.77579515,0,1,1
"다바669641",0,5,0,0,0,53,0,0,0,535,127.1296414,36.77489369,0,1,1
"다바669640",0,2,0,0,0,127,0,0,0,904.02,127.1296457,36.77399224,0,1,1
"다바669639",0,8,0,0,0,109,0,0,0,1198.21,127.1296501,36.77309078,0,1,1
"다바669638",0,7,0,0,0,43,0,0,0,1173.84,127.1296544,36.77218932,0,1,0
"다바669637",0,4,0,0,0,45,0,0,0,660.32,127.1296588,36.77128786,0,1,0
"다바669636",0,4,0,0,0,62,0,0,0,295.45,127.1296631,36.7703864,0,1,0
"다바669635",0,0,0,0,0,0,0,0,0,115.07,127.1296674,36.76948494,0,1,0
"다바669634",0,1,0,0,0,0,0,0,0,5.81,127.1296718,36.76858348,0,1,0
"다바669633",0,6,0,0,0,0,0,0,0,78.63,127.1296761,36.76768202,0,0,0
"다바669632",0,1,0,0,0,0,0,0,0,17.33,127.1296804,36.76678056,0,0,0
"다바669631",0,2,0,0,0,0,0,0,0,9.14,127.1296848,36.7658791,0,0,0
"다바669630",0,4,1,0,0,0,0,0,0,42.9,127.1296891,36.76497764,0,0,0
"다바669629",0,0,0,0,0,0,0,0,0,35.68,127.1296934,36.76407618,0,0,0
"다바669628",0,0,0,0,0,0,0,0,0,0.72,127.1296978,36.76317472,0,0,0
"다바669627",0,0,0,0,0,0,0,0,0,0.13,127.1297021,36.76227326,0,0,0
"다바669626",0,0,0,0,0,0,0,0,0,0,127.1297064,36.7613718,0,0,0
"다바669625",0,0,0,0,0,0,0,0,0,0,127.1297108,36.76047034,0,0,0
"다바669624",0,0,0,0,0,0,0,0,0,28.69,127.1297151,36.75956888,0,0,0
"다바669623",0,0,0,0,0,0,0,0,0,358.67,127.1297194,36.75866742,0,0,0
"다바669622",0,0,0,0,0,0,0,0,0,0,127.1297238,36.75776596,0,0,0
"다바669621",0,3,0,0,0,0,0,0,0,3.3,127.1297281,36.7568645,0,0,0
"다바669620",0,4,0,0,0,0,0,0,0,23.64,127.1297324,36.75596304,0,0,0
"다바669619",0,17,0,0,0,0,0,0,0,2.65,127.1297368,36.75506158,0,0,0
"다바669618",0,7,0,0,0,14,0,0,0,36.28,127.1297411,36.75416012,0,0,0
"다바669617",0,0,0,0,0,0,0,0,0,1.37,127.1297454,36.75325865,0,0,0
"다바669616",0,3,0,0,0,8,0,0,0,0,127.1297498,36.75235719,0,0,0
"다바669615",0,3,0,0,0,0,0,0,0,8.4,127.1297541,36.75145573,0,0,0
"다바669614",0,1,0,0,0,9,0,0,0,21.35,127.1297584,36.75055427,0,0,0
"다바669613",0,4,0,0,0,11,0,0,0,58.62,127.1297628,36.74965281,0,0,0
"다바669612",0,0,0,0,0,0,0,0,0,40.95,127.1297671,36.74875134,0,0,0
"다바669611",0,0,0,0,0,0,0,0,0,22.76,127.1297714,36.74784988,0,0,0
"다바669610",0,0,0,0,0,0,0,0,0,0.9,127.1297757,36.74694842,0,0,0
"다바669609",0,0,0,0,0,0,0,0,0,41.74,127.1297801,36.74604696,0,0,0
"다바669608",0,0,0,0,0,0,0,0,0,131.76,127.1297844,36.74514549,0,0,0
"다바669607",0,0,0,0,0,0,0,0,0,60.92,127.1297887,36.74424403,0,0,0
"다바669606",0,0,0,0,0,0,0,0,0,259.92,127.1297931,36.74334257,0,0,0
"다바669605",0,0,0,0,0,0,0,0,0,69.52,127.1297974,36.7424411,0,0,0
"다바669604",0,1,0,0,0,0,0,0,0,39.96,127.1298017,36.74153964,0,0,0
"다바669603",0,0,0,0,0,0,0,0,0,0,127.1298061,36.74063818,0,0,0
"다바669602",0,0,0,0,0,0,0,0,0,4.36,127.1298104,36.73973671,0,0,0
"다바669601",0,0,0,0,0,0,0,0,0,0.11,127.1298147,36.73883525,0,0,0
"다바669600",0,0,0,0,0,0,0,0,0,0,127.129819,36.73793379,0,0,0
"다바669599",0,0,0,0,0,0,0,0,0,0,127.1298234,36.73703232,0,0,0
"다바669598",0,0,0,0,0,0,0,0,0,0,127.1298277,36.73613086,0,0,0
"다바669597",0,0,0,0,0,0,0,0,0,0,127.129832,36.73522939,0,0,0
"다바669596",0,0,0,0,0,0,0,0,0,1.15,127.1298364,36.73432793,0,0,0
"다바669595",0,0,0,0,0,0,0,0,0,0.22,127.1298407,36.73342647,0,0,0
"다바669594",0,0,0,0,0,0,0,0,0,3.67,127.129845,36.732525,0,0,0
"다바669593",0,0,0,0,0,0,0,0,0,0.16,127.1298493,36.73162354,0,0,0
"다바669592",0,0,0,0,0,0,0,0,0,0.15,127.1298537,36.73072207,0,0,0
"다바669591",0,0,0,0,0,0,0,0,0,0,127.129858,36.72982061,0,0,0
"다바669590",0,0,0,0,0,0,0,0,0,0.12,127.1298623,36.72891914,0,0,0
"다바669589",0,0,0,0,0,0,0,0,0,0.12,127.1298666,36.72801768,0,0,0
"다바669588",0,0,0,0,0,0,0,0,0,0,127.129871,36.72711621,0,0,0
"다바669587",0,0,0,0,0,0,0,0,0,0,127.1298753,36.72621474,0,0,0
"다바669586",0,0,0,0,0,0,0,0,0,0,127.1298796,36.72531328,0,0,0
"다바669585",0,0,0,0,0,0,0,0,0,0,127.129884,36.72441181,0,0,0
"다바669584",0,0,0,0,0,0,0,0,0,0,127.1298883,36.72351035,0,0,0
"다바669583",0,0,0,0,0,0,0,0,0,0,127.1298926,36.72260888,0,0,0
"다바669582",0,0,0,0,0,0,0,0,0,20.43,127.1298969,36.72170741,0,0,0
"다바669581",0,0,0,0,0,0,0,0,0,109.96,127.1299013,36.72080595,0,0,0
"다바669580",0,0,0,0,0,6,0,0,0,0,127.1299056,36.71990448,0,0,0
"다바669579",0,0,0,0,0,0,0,0,0,24.06,127.1299099,36.71900301,0,0,0
"다바669578",0,0,0,0,0,0,0,0,0,0,127.1299142,36.71810155,0,0,0
"다바669577",0,2,0,0,0,0,0,0,0,171.45,127.1299185,36.71720008,0,0,0
"다바669576",0,0,0,0,0,0,0,0,0,0,127.1299229,36.71629861,0,0,0
"다바669575",0,0,0,0,0,0,0,0,0,0,127.1299272,36.71539715,0,0,0
"다바669574",0,0,0,0,0,0,0,0,0,0,127.1299315,36.71449568,0,0,0
"다바669573",0,0,0,0,0,0,0,0,0,0,127.1299358,36.71359421,0,0,0
"다바669572",0,0,0,0,0,0,0,0,0,0,127.1299402,36.71269274,0,0,0
"다바669571",0,0,0,0,0,0,0,0,0,0,127.1299445,36.71179127,0,0,0
"다바669570",0,0,0,0,0,0,0,0,0,0,127.1299488,36.71088981,0,0,0
"다바669569",0,0,0,0,0,0,0,0,0,0,127.1299531,36.70998834,0,0,0
"다바669566",0,0,0,0,0,0,0,0,0,0,127.1299661,36.70728393,0,0,0
"다바669565",0,0,0,0,0,0,0,0,0,0,127.1299704,36.70638246,0,0,0
"다바669564",0,0,0,0,0,0,0,0,0,0,127.1299747,36.705481,0,0,0
"다바669563",0,0,0,0,0,0,0,0,0,0,127.1299791,36.70457953,0,0,0
"다바669562",0,0,0,0,0,0,0,0,0,0,127.1299834,36.70367806,0,0,0
"다바669561",0,0,0,0,0,0,0,0,0,0,127.1299877,36.70277659,0,0,0
"다바669560",0,0,0,0,0,0,0,0,0,0,127.129992,36.70187512,0,0,0
"다바669559",0,0,0,0,0,0,0,0,0,0,127.1299964,36.70097365,0,0,0
"다바669558",0,0,0,0,0,0,0,0,0,0,127.1300007,36.70007218,0,0,0
"다바669557",0,0,0,0,0,0,0,0,0,0,127.130005,36.69917071,0,0,0
"다바669556",0,0,0,0,0,0,0,0,0,0,127.1300093,36.69826924,0,0,0
"다바669555",0,0,0,0,0,0,0,0,0,0.49,127.1300136,36.69736777,0,0,0
"다바669554",0,0,0,0,0,0,0,0,0,0.63,127.130018,36.6964663,0,0,0
"다바669553",0,0,0,0,0,0,0,0,0,1.38,127.1300223,36.69556483,0,0,0
"다바669552",0,0,0,0,0,0,0,0,0,1.64,127.1300266,36.69466336,0,0,0
"다바669551",0,0,0,0,0,0,0,0,0,1.32,127.1300309,36.69376189,0,0,0
"다바669550",0,0,0,0,0,0,0,0,0,2.03,127.1300352,36.69286042,0,0,0
"다바669549",0,0,0,0,0,0,0,0,0,107.15,127.1300396,36.69195895,0,0,0
"다바669548",0,2,0,0,0,0,0,0,0,231.3,127.1300439,36.69105748,0,0,0
"다바669547",0,1,0,0,0,0,0,0,0,1249.52,127.1300482,36.690156,0,0,0
"다바669546",0,5,0,0,0,0,0,0,0,2.6,127.1300525,36.68925453,0,0,0
"다바669545",0,2,0,0,0,0,0,0,0,1.19,127.1300568,36.68835306,0,0,0
"다바669544",0,2,0,0,0,0,0,0,0,2.62,127.1300611,36.68745159,0,0,0
"다바669543",0,0,0,0,0,0,0,0,0,0,127.1300655,36.68655012,0,0,0
"다바669542",0,0,0,0,0,0,0,0,0,0,127.1300698,36.68564865,0,0,0
"다바669541",0,0,0,0,0,0,0,0,0,0,127.1300741,36.68474717,0,0,0
"다바669540",0,0,0,0,0,0,0,0,0,0.57,127.1300784,36.6838457,0,0,0
"다바669539",0,0,0,0,0,0,0,0,0,0,127.1300827,36.68294423,0,0,0
"다바669538",0,0,0,0,0,0,0,0,0,2.13,127.130087,36.68204276,0,0,0
"다바669537",0,0,0,0,0,0,0,0,0,3.18,127.1300914,36.68114129,0,0,0
"다바669536",0,0,0,0,0,0,0,0,0,10.29,127.1300957,36.68023981,0,0,0
"다바669535",0,0,0,0,0,0,0,0,0,8.81,127.1301,36.67933834,0,0,0
"다바669534",0,0,0,0,0,0,0,0,0,6.01,127.1301043,36.67843687,0,0,0
"다바669533",0,0,0,0,0,0,0,0,0,34.41,127.1301086,36.67753539,0,0,0
"다바669532",0,0,0,0,0,0,0,0,0,20.88,127.1301129,36.67663392,0,0,0
"다바669531",0,0,0,0,0,0,0,0,0,29.77,127.1301173,36.67573245,0,0,0
"다바669530",0,0,0,0,0,0,0,0,0,33.84,127.1301216,36.67483097,0,0,0
"다바669529",0,0,0,0,0,0,0,0,0,18.41,127.1301259,36.6739295,0,0,0
"다바669528",0,0,0,0,0,0,0,0,0,0,127.1301302,36.67302803,0,0,0
"다바669527",0,0,0,0,0,0,0,0,0,0,127.1301345,36.67212655,0,0,0
"다바669526",0,0,0,0,0,0,0,0,0,0,127.1301388,36.67122508,0,0,0
"다바669525",0,0,0,0,0,0,0,0,0,0,127.1301431,36.6703236,0,0,0
"다바669524",0,0,0,0,0,0,0,0,0,0,127.1301475,36.66942213,0,0,0
"다바669523",0,0,0,0,0,0,0,0,0,0,127.1301518,36.66852066,0,0,0
"다바669522",0,0,0,0,0,0,0,0,0,0,127.1301561,36.66761918,0,0,0
"다바669521",0,0,0,0,0,0,0,0,0,0,127.1301604,36.66671771,0,0,0
"다바669520",0,0,0,0,0,0,0,0,0,0,127.1301647,36.66581623,0,0,0
"다바669519",0,0,0,0,0,0,0,0,0,0,127.130169,36.66491476,0,0,0
"다바669518",0,0,0,0,0,0,0,0,0,0,127.1301733,36.66401328,0,0,0
"다바669517",0,0,0,0,0,0,0,0,0,0,127.1301777,36.66311181,0,0,0
"다바669516",0,0,0,0,0,0,0,0,0,102.58,127.130182,36.66221033,0,0,0
"다바669515",0,0,0,0,0,0,0,0,0,327.34,127.1301863,36.66130886,0,0,0
"다바669514",0,0,0,0,0,0,0,0,0,440.61,127.1301906,36.66040738,0,0,0
"다바669513",0,0,0,0,0,0,0,0,0,10.18,127.1301949,36.6595059,0,0,0
"다바669512",0,0,0,0,0,0,0,0,0,0,127.1301992,36.65860443,0,0,0
"다바669511",0,0,0,0,0,0,0,0,0,0,127.1302035,36.65770295,0,0,0
"다바669510",0,2,0,0,0,0,0,0,0,0.34,127.1302078,36.65680148,0,0,0
"다바669509",0,3,0,0,0,0,0,0,0,0,127.1302121,36.6559,0,0,0
"다바669508",0,0,0,0,0,0,0,0,0,0,127.1302165,36.65499852,0,0,0
"다바669507",0,0,0,0,0,0,0,0,0,0,127.1302208,36.65409705,0,0,0
"다바669506",0,0,0,0,0,0,0,0,0,0.06,127.1302251,36.65319557,0,0,0
"다바669505",0,2,0,0,0,0,0,0,0,2.3,127.1302294,36.65229409,0,0,0
"다바669504",0,0,0,0,0,0,0,0,0,0,127.1302337,36.65139262,0,0,0
"다바669503",0,0,0,0,0,0,0,0,0,0.01,127.130238,36.65049114,0,0,0
"다바669502",0,0,0,0,0,0,0,0,0,0,127.1302423,36.64958966,0,0,0
"다바669501",0,0,0,0,0,0,0,0,0,0,127.1302466,36.64868818,0,0,0
"다바669500",0,0,0,0,0,0,0,0,0,0,127.1302509,36.64778671,0,0,0
"다바669499",0,0,0,0,0,0,0,0,0,0,127.1302553,36.64688523,0,0,0
"다바669498",0,0,0,0,0,0,0,0,0,0,127.1302596,36.64598375,0,0,0
"다바668854",0,0,0,0,0,0,0,0,0,0,127.12759,36.96689768,0,0,0
"다바668853",0,0,0,0,0,0,0,0,0,0,127.1275944,36.96599625,0,0,0
"다바668852",0,0,0,0,0,0,0,0,0,0,127.1275987,36.96509482,0,0,0
"다바668851",0,0,0,0,0,0,0,0,0,118.54,127.1276031,36.96419339,0,0,0
"다바668850",0,8,0,0,0,0,0,0,0,9.92,127.1276075,36.96329196,0,0,0
"다바668849",0,5,0,0,0,0,0,0,0,128.77,127.1276119,36.96239053,0,0,0
"다바668848",0,0,0,0,0,0,0,0,0,0,127.1276163,36.9614891,0,0,0
"다바668847",0,0,0,0,0,0,0,0,0,1.76,127.1276207,36.96058767,0,0,0
"다바668846",0,0,0,0,0,0,0,0,0,2.33,127.1276251,36.95968624,0,0,0
"다바668845",0,1,0,0,0,0,0,0,0,92.21,127.1276295,36.95878481,0,0,0
"다바668844",0,0,0,0,0,0,0,0,0,540.36,127.1276339,36.95788338,0,0,0
"다바668843",0,0,0,0,0,0,0,0,0,251.63,127.1276383,36.95698195,0,0,0
"다바668842",0,0,0,0,0,0,0,0,0,30.7,127.1276426,36.95608052,0,0,0
"다바668841",0,1,0,0,0,0,0,0,0,120.67,127.127647,36.95517909,0,0,0
"다바668840",0,0,0,0,0,0,0,0,0,0,127.1276514,36.95427766,0,0,0
"다바668839",0,0,0,0,0,0,0,0,0,0,127.1276558,36.95337623,0,0,0
"다바668838",0,0,0,0,0,0,0,0,0,1.37,127.1276602,36.9524748,0,0,0
"다바668837",0,0,0,0,0,0,0,0,0,0,127.1276646,36.95157337,0,0,0
"다바668836",0,3,0,0,0,0,0,0,0,0.05,127.127669,36.95067194,0,0,0
"다바668835",0,1,0,0,0,0,0,0,0,0.05,127.1276734,36.94977051,0,0,0
"다바668834",0,0,0,0,0,0,0,0,0,0,127.1276777,36.94886907,0,0,0
"다바668833",0,0,0,0,0,0,0,0,0,0.03,127.1276821,36.94796764,0,0,0
"다바668832",0,0,0,0,0,0,0,0,0,0,127.1276865,36.94706621,0,0,0
"다바668831",0,0,0,0,0,0,0,0,0,0,127.1276909,36.94616478,0,0,0
"다바668830",0,0,0,0,0,0,0,0,0,0,127.1276953,36.94526335,0,0,0
"다바668829",0,0,0,0,0,0,0,0,0,0,127.1276997,36.94436191,0,0,0
"다바668828",0,0,0,0,0,0,0,0,0,0,127.1277041,36.94346048,0,0,0
"다바668827",0,0,0,0,0,0,0,0,0,0,127.1277084,36.94255905,0,0,0
"다바668826",0,0,0,0,0,0,0,0,0,0,127.1277128,36.94165762,0,0,0
"다바668825",0,0,0,0,0,0,0,0,0,0,127.1277172,36.94075618,0,0,0
"다바668824",0,0,0,0,0,0,0,0,0,0,127.1277216,36.93985475,0,0,0
"다바668823",0,0,0,0,0,0,0,0,0,1.06,127.127726,36.93895332,0,0,0
"다바668822",0,0,0,0,0,0,0,0,0,0,127.1277304,36.93805188,0,0,0
"다바668821",0,0,0,0,0,0,0,0,0,0,127.1277348,36.93715045,0,0,0
"다바668820",0,0,0,0,0,0,0,0,0,0,127.1277391,36.93624902,0,0,0
"다바668819",0,0,0,0,0,0,0,0,0,0,127.1277435,36.93534758,0,0,0
"다바668818",0,0,0,0,0,0,0,0,0,0,127.1277479,36.93444615,0,0,0
"다바668817",0,0,0,0,0,0,0,0,0,0,127.1277523,36.93354472,0,0,0
"다바668816",0,0,0,0,0,0,0,0,0,0,127.1277567,36.93264328,0,0,0
"다바668815",0,0,0,0,0,0,0,0,0,0,127.1277611,36.93174185,0,0,0
"다바668814",0,0,0,0,0,0,0,0,0,0,127.1277654,36.93084041,0,0,0
"다바668813",0,2,0,0,0,0,0,0,0,0.3,127.1277698,36.92993898,0,0,0
"다바668812",0,0,0,0,0,0,0,0,0,0,127.1277742,36.92903754,0,0,0
"다바668811",0,2,0,0,0,0,0,0,0,32.32,127.1277786,36.92813611,0,0,0
"다바668810",0,2,0,0,0,0,0,0,0,173.5,127.127783,36.92723467,0,0,0
"다바668809",0,2,2,0,0,0,0,0,0,147.06,127.1277874,36.92633324,0,0,0
"다바668808",0,4,2,0,0,16,0,0,0,639.76,127.1277917,36.9254318,0,0,0
"다바668807",0,4,0,0,0,8,0,0,0,249.05,127.1277961,36.92453037,0,0,0
"다바668806",0,2,0,0,0,0,0,0,0,161.61,127.1278005,36.92362893,0,0,0
"다바668805",0,2,0,0,0,0,0,0,0,70.36,127.1278049,36.9227275,0,0,0
"다바668804",0,6,0,0,0,12,0,0,0,983.28,127.1278093,36.92182606,0,0,0
"다바668803",1,6,0,0,0,8,0,0,0,1218.65,127.1278136,36.92092463,0,0,0
"다바668802",0,28,0,0,0,56,0,0,0,603.83,127.127818,36.92002319,0,0,0
"다바668801",0,19,0,0,0,32,0,0,0,273.64,127.1278224,36.91912175,0,0,0
"다바668800",0,16,0,0,0,43,0,0,0,1486.58,127.1278268,36.91822032,0,0,0
"다바668799",0,18,0,0,0,31,0,0,0,5836.85,127.1278312,36.91731888,0,0,0
"다바668798",0,16,0,0,0,18,0,0,0,6513.95,127.1278356,36.91641744,0,0,0
"다바668797",0,21,0,0,0,22,0,0,0,6181.13,127.1278399,36.91551601,0,0,0
"다바668796",0,16,0,0,0,20,0,0,0,3062.34,127.1278443,36.91461457,0,0,0
"다바668795",0,17,0,0,0,6,0,0,0,1310.23,127.1278487,36.91371313,0,0,0
"다바668794",0,11,0,0,0,13,0,0,0,1239.12,127.1278531,36.9128117,0,0,0
"다바668793",0,9,0,0,0,8,0,0,0,795.5,127.1278575,36.91191026,0,0,0
"다바668792",0,11,0,0,0,19,0,0,0,225.71,127.1278618,36.91100882,0,0,0
"다바668791",0,5,0,0,0,0,0,0,0,284.71,127.1278662,36.91010738,0,0,0
"다바668790",0,3,0,0,0,0,0,0,0,908.57,127.1278706,36.90920595,0,0,0
"다바668789",0,9,0,0,0,0,0,0,0,244.09,127.127875,36.90830451,0,0,0
"다바668788",0,0,0,0,0,0,0,0,0,190.36,127.1278793,36.90740307,0,0,0
"다바668787",0,4,0,0,0,6,0,0,0,452.62,127.1278837,36.90650163,0,0,0
"다바668786",0,5,0,0,0,10,0,0,0,570.39,127.1278881,36.90560019,0,0,0
"다바668785",0,3,0,0,0,0,0,0,0,69,127.1278925,36.90469876,0,0,0
"다바668784",0,0,0,0,0,0,0,0,0,27.97,127.1278969,36.90379732,0,0,0
"다바668783",0,0,0,0,0,0,0,0,0,11.14,127.1279012,36.90289588,0,0,0
"다바668782",0,0,0,0,0,0,0,0,0,0.7,127.1279056,36.90199444,0,0,0
"다바668781",0,0,0,0,0,0,0,0,0,0.04,127.12791,36.901093,0,0,0
"다바668780",0,0,0,0,0,0,0,0,0,0,127.1279144,36.90019156,0,0,0
"다바668779",0,0,0,0,0,0,0,0,0,0,127.1279187,36.89929012,0,0,0
"다바668778",0,0,0,0,0,0,0,0,0,0,127.1279231,36.89838868,0,0,0
"다바668777",0,1,0,0,0,0,0,0,0,0.13,127.1279275,36.89748724,0,0,0
"다바668776",0,0,0,0,0,0,0,0,0,0.34,127.1279319,36.89658581,0,0,0
