gid,주차장,건물1,건물2,건물3,관공서,생산가능인구,전기차,충전소,교통량,유동인구,경도,위도
다바911620,,0,0,0,0,,0,0,,0.47,127.4008503,36.75649782
다바911619,,0,0,0,0,,0,0,,,127.4008514,36.75559634
다바911618,,0,0,0,0,,0,0,,,127.4008526,36.75469486
다바911617,,0,0,0,0,,0,0,,,127.4008538,36.75379338
다바911616,,0,0,0,0,,0,0,,0.79,127.4008549,36.75289191
다바911615,,2,0,0,0,,0,0,,38.61,127.4008561,36.75199043
다바911614,,15,0,0,0,,0,0,,174.33,127.4008572,36.75108895
다바911613,,10,0,0,0,,0,0,,46.45,127.4008584,36.75018747
다바911612,,0,0,0,0,,0,0,,,127.4008596,36.74928599
다바911611,,0,0,0,0,,0,0,,,127.4008607,36.74838451
다바911610,,0,0,0,0,,0,0,,,127.4008619,36.74748303
다바911609,,0,0,0,0,,0,0,,,127.400863,36.74658155
다바910667,,0,0,0,0,,0,0,,,127.3996748,36.79886623
다바910666,,0,0,0,0,,0,0,,,127.3996759,36.79796475
다바910665,,0,0,0,0,,0,0,,,127.3996771,36.79706328
다바910664,,0,0,0,0,,0,0,,,127.3996783,36.79616181
다바910663,,0,0,0,0,,0,0,,,127.3996795,36.79526034
다바910662,,0,0,0,0,,0,0,,,127.3996806,36.79435886
다바910661,,0,0,0,0,,0,0,,,127.3996818,36.79345739
다바910660,,0,0,0,0,,0,0,,,127.399683,36.79255592
다바910659,,0,0,0,0,,0,0,,,127.3996842,36.79165444
다바910647,,0,0,0,0,,0,0,,,127.3996983,36.78083676
다바910646,,0,0,0,0,,0,0,,,127.3996994,36.77993528
다바910645,,0,0,0,0,,0,0,,,127.3997006,36.7790338
다바910644,,2,0,0,0,,0,0,,,127.3997018,36.77813233
다바910643,,0,0,0,0,,0,0,,,127.399703,36.77723085
다바910642,,0,0,0,0,,0,0,,,127.3997041,36.77632938
다바910641,,0,0,0,0,,0,0,,,127.3997053,36.7754279
다바910640,,0,0,0,0,,0,0,,,127.3997065,36.77452643
다바910639,,0,0,0,0,,0,0,,,127.3997077,36.77362495
다바910638,,0,0,0,0,,0,0,,,127.3997088,36.77272348
다바910637,,0,0,0,0,,0,0,,,127.39971,36.771822
다바910636,,0,0,0,0,,0,0,,,127.3997112,36.77092052
다바910635,,0,0,0,0,,0,0,,,127.3997123,36.77001905
다바910634,,0,0,0,0,,0,0,,,127.3997135,36.76911757
다바910633,,0,0,0,0,,0,0,,,127.3997147,36.76821609
다바910632,,0,0,0,0,,0,0,,0.04,127.3997159,36.76731462
다바910631,,1,0,0,0,,0,0,,1.11,127.399717,36.76641314
다바910630,,0,0,0,0,,0,0,,0.37,127.3997182,36.76551166
다바910629,,0,0,0,0,,0,0,,0.32,127.3997194,36.76461018
다바910628,,2,0,0,0,,0,0,,0.33,127.3997206,36.76370871
다바910627,,2,0,0,0,,0,0,,,127.3997217,36.76280723
다바910626,,0,0,0,0,,0,0,,96.03,127.3997229,36.76190575
다바910625,,0,0,0,0,,0,0,,,127.3997241,36.76100427
다바910624,,0,0,0,0,,0,0,,,127.3997253,36.7601028
다바910623,,0,0,0,0,,0,0,,,127.3997264,36.75920132
다바910622,,0,0,0,0,,0,0,,,127.3997276,36.75829984
다바910621,,0,0,0,0,,0,0,,,127.3997288,36.75739836
다바910620,,0,0,0,0,,0,0,,2.36,127.39973,36.75649688
다바910619,,0,0,0,0,,0,0,,,127.3997311,36.7555954
다바910618,,0,0,0,0,,0,0,,,127.3997323,36.75469392
다바910617,,0,0,0,0,,0,0,,,127.3997335,36.75379245
다바910616,,0,0,0,0,,0,0,,0.52,127.3997346,36.75289097
다바910615,,0,0,0,0,,0,0,,26.06,127.3997358,36.75198949
다바910614,,5,0,0,0,,0,0,,7.26,127.399737,36.75108801
다바910613,,0,0,0,0,,0,0,,,127.3997382,36.75018653
다바910612,,6,0,0,0,,0,0,,,127.3997393,36.74928505
다바910611,,1,0,0,0,,0,0,,,127.3997405,36.74838357
다바910610,,0,0,0,0,,0,0,,,127.3997417,36.74748209
다바910609,,0,0,0,0,,0,0,,,127.3997429,36.74658061
다바909668,,0,0,0,0,,0,0,,,127.3985526,36.79976675
다바909667,,0,0,0,0,,0,0,,,127.3985538,36.79886528
다바909666,,0,0,0,0,,0,0,,,127.398555,36.7979638
다바909665,,0,0,0,0,,0,0,,,127.3985562,36.79706233
다바909664,,0,0,0,0,,0,0,,,127.3985574,36.79616086
다바909663,,0,0,0,0,,0,0,,,127.3985586,36.79525939
다바909662,,0,0,0,0,,0,0,,,127.3985597,36.79435791
다바909661,,0,0,0,0,,0,0,,,127.3985609,36.79345644
다바909660,,0,0,0,0,,0,0,,,127.3985621,36.79255497
다바909659,,0,0,0,0,,0,0,,,127.3985633,36.79165349
다바909648,,0,0,0,0,,0,0,,,127.3985764,36.78173728
다바909647,,0,0,0,0,,0,0,,,127.3985776,36.7808358
다바909646,,0,0,0,0,,0,0,,,127.3985788,36.77993433
다바909645,,2,0,0,0,,0,0,,,127.3985799,36.77903285
다바909644,,3,0,0,0,,0,0,,0,127.3985811,36.77813138
다바909643,,0,0,0,0,,0,0,,0,127.3985823,36.7772299
다바909642,,0,0,0,0,,0,0,,0,127.3985835,36.77632843
다바909641,,0,0,0,0,,0,0,,0.19,127.3985847,36.77542695
다바909640,,0,0,0,0,,0,0,,0,127.3985859,36.77452548
다바909639,,0,0,0,0,,0,0,,,127.3985871,36.773624
다바909638,,0,0,0,0,,0,0,,,127.3985883,36.77272253
다바909637,,0,0,0,0,,0,0,,,127.3985894,36.77182105
다바909636,,0,0,0,0,,0,0,,,127.3985906,36.77091957
다바909635,,0,0,0,0,,0,0,,,127.3985918,36.7700181
다바909634,,0,0,0,0,,0,0,,,127.398593,36.76911662
다바909633,,0,0,0,0,,0,0,,,127.3985942,36.76821514
다바909632,,0,0,0,0,,0,0,,,127.3985954,36.76731367
다바909631,,0,0,0,0,,0,0,,0.12,127.3985966,36.76641219
다바909630,,0,0,0,0,,0,0,,,127.3985978,36.76551071
다바909629,,0,0,0,0,,0,0,,0.36,127.3985989,36.76460923
다바909628,,0,0,0,0,,0,0,,46.62,127.3986001,36.76370776
다바909627,,1,0,0,0,,0,0,,151.83,127.3986013,36.76280628
다바909626,,1,0,0,0,,0,0,,328.66,127.3986025,36.7619048
다바909625,,0,0,0,0,,0,0,,,127.3986037,36.76100332
다바909624,,0,0,0,0,,0,0,,,127.3986049,36.76010185
다바909623,,0,0,0,0,,0,0,,,127.3986061,36.75920037
다바909622,,0,0,0,0,,0,0,,,127.3986072,36.75829889
다바909621,,0,0,0,0,,0,0,,,127.3986084,36.75739741
다바909620,,0,0,0,0,,0,0,,,127.3986096,36.75649593
다바909619,,0,0,0,0,,0,0,,,127.3986108,36.75559445
다바909618,,0,0,0,0,,0,0,,,127.398612,36.75469298
다바909617,,0,0,0,0,,0,0,,,127.3986132,36.7537915
다바909616,,0,0,0,0,,0,0,,,127.3986144,36.75289002
다바909615,,0,0,0,0,,0,0,,0.97,127.3986156,36.75198854
다바909614,,0,0,0,0,,0,0,,1.54,127.3986167,36.75108706
다바909613,,0,0,0,0,,0,0,,,127.3986179,36.75018558
다바909612,,5,0,0,0,,0,0,,,127.3986191,36.7492841
다바909611,,0,0,0,0,,0,0,,,127.3986203,36.74838262
다바909610,,0,0,0,0,,0,0,,,127.3986215,36.74748114
다바909609,,0,0,0,0,,0,0,,,127.3986227,36.74657966
다바908669,,0,0,0,0,,0,0,,,127.3974304,36.80066726
다바908668,,0,0,0,0,,0,0,,,127.3974316,36.79976579
다바908667,,0,0,0,0,,0,0,,,127.3974329,36.79886431
다바908666,,0,0,0,0,,0,0,,,127.3974341,36.79796284
다바908665,,0,0,0,0,,0,0,,,127.3974353,36.79706137
다바908664,,0,0,0,0,,0,0,,,127.3974365,36.7961599
다바908663,,0,0,0,0,,0,0,,,127.3974377,36.79525842
다바908662,,0,0,0,0,,0,0,,,127.3974389,36.79435695
다바908661,,0,0,0,0,,0,0,,,127.3974401,36.79345548
다바908660,,0,0,0,0,,0,0,,,127.3974413,36.79255401
다바908659,,0,0,0,0,,0,0,,,127.3974425,36.79165253
다바908658,,0,0,0,0,,0,0,,,127.3974437,36.79075106
다바908648,,0,0,0,0,,0,0,,,127.3974557,36.78173632
다바908647,,0,0,0,0,,0,0,,,127.3974569,36.78083484
다바908646,,0,0,0,0,,0,0,,,127.3974581,36.77993337
다바908645,,0,0,0,0,,0,0,,,127.3974593,36.77903189
다바908644,,0,0,0,0,,0,0,,,127.3974605,36.77813042
다바908643,,1,0,0,0,,0,0,,0.02,127.3974617,36.77722894
다바908642,,0,0,0,0,,0,0,,0,127.3974629,36.77632747
다바908641,,0,0,0,0,,0,0,,,127.3974641,36.77542599
다바908640,,0,0,0,0,,0,0,,,127.3974653,36.77452452
다바908639,,0,0,0,0,,0,0,,,127.3974665,36.77362304
다바908638,,0,0,0,0,,0,0,,2.11,127.3974677,36.77272156
다바908637,,0,0,0,0,,0,0,,,127.3974689,36.77182009
다바908636,,0,0,0,0,,0,0,,,127.3974701,36.77091861
다바908635,,0,0,0,0,,0,0,,,127.3974713,36.77001714
다바908634,,2,0,0,0,,0,0,,,127.3974725,36.76911566
다바908633,,2,0,0,0,,0,0,,3.03,127.3974737,36.76821418
다바908632,,5,0,0,0,,0,0,,3.56,127.3974749,36.76731271
다바908631,,0,0,0,0,,0,0,,,127.3974761,36.76641123
다바908630,,0,0,0,0,,0,0,,,127.3974773,36.76550975
다바908629,,0,0,0,0,,0,0,,,127.3974785,36.76460827
다바908628,,2,0,0,0,,0,0,,112.5,127.3974797,36.7637068
다바908627,,3,0,0,0,,0,0,,400.79,127.3974809,36.76280532
다바908626,,0,0,0,0,,0,0,,825.28,127.3974821,36.76190384
다바908625,,0,0,0,0,,0,0,,14.94,127.3974833,36.76100236
다바908624,,0,0,0,0,,0,0,,12.42,127.3974845,36.76010089
다바908623,,0,0,0,0,,0,0,,,127.3974857,36.75919941
다바908622,,0,0,0,0,,0,0,,,127.3974869,36.75829793
다바908621,,0,0,0,0,,0,0,,,127.3974881,36.75739645
다바908620,,0,0,0,0,,0,0,,,127.3974893,36.75649497
다바908619,,0,0,0,0,,0,0,,,127.3974905,36.75559349
다바908618,,0,0,0,0,,0,0,,,127.3974917,36.75469202
다바908617,,0,0,0,0,,0,0,,,127.3974929,36.75379054
다바908616,,0,0,0,0,,0,0,,,127.3974941,36.75288906
다바908615,,0,0,0,0,,0,0,,3.48,127.3974953,36.75198758
다바908614,,0,0,0,0,,0,0,,0.56,127.3974965,36.7510861
다바908613,,0,0,0,0,,0,0,,,127.3974977,36.75018462
다바908612,,0,0,0,0,,0,0,,,127.3974989,36.74928314
다바908611,,0,0,0,0,,0,0,,,127.3975001,36.74838166
다바908610,,0,0,0,0,,0,0,,,127.3975013,36.74748018
다바907670,,0,0,0,0,,0,0,,,127.3963083,36.80156776
다바907669,,0,0,0,0,,0,0,,,127.3963095,36.80066629
다바907668,,0,0,0,0,,0,0,,,127.3963107,36.79976481
다바907667,,0,0,0,0,,0,0,,,127.3963119,36.79886334
다바907666,,0,0,0,0,,0,0,,,127.3963131,36.79796187
다바907665,,0,0,0,0,,0,0,,,127.3963143,36.7970604
다바907664,,0,0,0,0,,0,0,,,127.3963155,36.79615893
다바907663,,0,0,0,0,,0,0,,,127.3963168,36.79525745
다바907662,,0,0,0,0,,0,0,,0.11,127.396318,36.79435598
다바907661,,0,0,0,0,,0,0,,,127.3963192,36.79345451
다바907660,,0,0,0,0,,0,0,,,127.3963204,36.79255303
다바907659,,0,0,0,0,,0,0,,,127.3963216,36.79165156
다바907658,,0,0,0,0,,0,0,,,127.3963228,36.79075009
다바907657,,0,0,0,0,,0,0,,,127.3963241,36.78984861
다바907656,,0,0,0,0,,0,0,,,127.3963253,36.78894714
다바907655,,0,0,0,0,,0,0,,,127.3963265,36.78804567
다바907654,,0,0,0,0,,0,0,,,127.3963277,36.78714419
다바907653,,0,0,0,0,,0,0,,,127.3963289,36.78624272
다바907652,,0,0,0,0,,0,0,,,127.3963301,36.78534125
다바907649,,0,0,0,0,,0,0,,,127.3963338,36.78263682
다바907648,,0,0,0,0,,0,0,,,127.396335,36.78173535
다바907647,,0,0,0,0,,0,0,,,127.3963362,36.78083387
다바907646,,0,0,0,0,,0,0,,,127.3963374,36.7799324
다바907645,,6,0,0,0,,0,0,,0,127.3963386,36.77903092
다바907644,,0,0,0,0,,0,0,,0,127.3963398,36.77812945
다바907643,,0,0,0,0,,0,0,,0.03,127.396341,36.77722797
다바907642,,0,0,0,0,,0,0,,0.04,127.3963423,36.7763265
다바907641,,0,0,0,0,,0,0,,,127.3963435,36.77542502
다바907640,,0,0,0,0,,0,0,,,127.3963447,36.77452355
다바907639,,1,0,0,0,,0,0,,,127.3963459,36.77362207
다바907638,,0,0,0,0,,0,0,,5.48,127.3963471,36.77272059
다바907637,,0,0,0,0,,0,0,,17.1,127.3963483,36.77181912
다바907636,,0,0,0,0,,0,0,,,127.3963495,36.77091764
다바907635,,0,0,0,0,,0,0,,2.17,127.3963508,36.77001617
다바907634,,0,0,0,0,,0,0,,,127.396352,36.76911469
다바907633,,4,0,0,0,,0,0,,17.96,127.3963532,36.76821321
다바907632,,0,0,0,0,,0,0,,15.7,127.3963544,36.76731174
다바907631,,0,0,0,0,,0,0,,0.01,127.3963556,36.76641026
다바907630,,0,0,0,0,,0,0,,,127.3963568,36.76550878
다바907629,,0,0,0,0,,0,0,,0.14,127.396358,36.7646073
다바907628,,0,0,0,0,,0,0,,157.22,127.3963593,36.76370583
다바907627,,0,0,0,0,,0,0,,147.95,127.3963605,36.76280435
다바907626,,5,0,0,0,,0,0,,35.01,127.3963617,36.76190287
다바907625,,1,0,0,0,,0,0,,8.17,127.3963629,36.76100139
다바907624,,0,0,0,0,,0,0,,,127.3963641,36.76009992
다바907623,,0,0,0,0,,0,0,,,127.3963653,36.75919844
다바907622,,0,0,0,0,,0,0,,,127.3963665,36.75829696
다바907621,,0,0,0,0,,0,0,,0,127.3963677,36.75739548
다바907620,,0,0,0,0,,0,0,,0.06,127.396369,36.756494
다바907619,,0,0,0,0,,0,0,,,127.3963702,36.75559252
다바907618,,0,0,0,0,,0,0,,,127.3963714,36.75469105
다바907617,,0,0,0,0,,0,0,,,127.3963726,36.75378957
다바907616,,0,0,0,0,,0,0,,,127.3963738,36.75288809
다바907615,,0,0,0,0,,0,0,,3.2,127.396375,36.75198661
다바907614,,0,0,0,0,,0,0,,1.67,127.3963762,36.75108513
다바907613,,0,0,0,0,,0,0,,,127.3963774,36.75018365
다바907612,,0,0,0,0,,0,0,,,127.3963787,36.74928217
다바907611,,0,0,0,0,,0,0,,,127.3963799,36.74838069
다바907610,,0,0,0,0,,0,0,,,127.3963811,36.74747921
다바906672,,0,0,0,0,,0,0,,,127.3951848,36.80336972
다바906671,,0,0,0,0,,0,0,,,127.395186,36.80246825
다바906670,,0,0,0,0,,0,0,,,127.3951873,36.80156677
다바906669,,0,0,0,0,,0,0,,,127.3951885,36.8006653
다바906668,,0,0,0,0,,0,0,,,127.3951897,36.79976383
다바906667,,0,0,0,0,,0,0,,,127.395191,36.79886236
다바906666,,0,0,0,0,,0,0,,,127.3951922,36.79796089
다바906665,,0,0,0,0,,0,0,,,127.3951934,36.79705942
다바906664,,0,0,0,0,,0,0,,,127.3951946,36.79615794
다바906663,,0,0,0,0,,0,0,,0.25,127.3951959,36.79525647
다바906662,,0,0,0,0,,0,0,,0.18,127.3951971,36.794355
다바906661,,0,0,0,0,,0,0,,,127.3951983,36.79345352
다바906660,,0,0,0,0,,0,0,,,127.3951995,36.79255205
다바906659,,0,0,0,0,,0,0,,,127.3952008,36.79165058
다바906658,,0,0,0,0,,0,0,,,127.395202,36.79074911
다바906657,,0,0,0,0,,0,0,,,127.3952032,36.78984763
다바906656,,0,0,0,0,,0,0,,,127.3952045,36.78894616
다바906655,,0,0,0,0,,0,0,,,127.3952057,36.78804468
다바906654,,0,0,0,0,,0,0,,,127.3952069,36.78714321
다바906653,,0,0,0,0,,0,0,,,127.3952081,36.78624174
다바906652,,0,0,0,0,,0,0,,,127.3952094,36.78534026
다바906651,,0,0,0,0,,0,0,,,127.3952106,36.78443879
다바906650,,0,0,0,0,,0,0,,,127.3952118,36.78353731
다바906649,,0,0,0,0,,0,0,,,127.3952131,36.78263584
다바906648,,0,0,0,0,,0,0,,,127.3952143,36.78173437
다바906647,,0,0,0,0,,0,0,,,127.3952155,36.78083289
다바906646,,0,0,0,0,,0,0,,,127.3952167,36.77993142
다바906645,,0,0,0,0,,0,0,,,127.395218,36.77902994
다바906644,,0,0,0,0,,0,0,,0,127.3952192,36.77812847
다바906643,,0,0,0,0,,0,0,,,127.3952204,36.77722699
다바906642,,0,0,0,0,,0,0,,,127.3952216,36.77632552
다바906641,,0,0,0,0,,0,0,,,127.3952229,36.77542404
다바906640,,0,0,0,0,,0,0,,,127.3952241,36.77452256
다바906639,,0,0,0,0,,0,0,,,127.3952253,36.77362109
다바906638,,0,0,0,0,,0,0,,15.31,127.3952265,36.77271961
다바906637,,2,0,0,0,,0,0,,13.47,127.3952278,36.77181814
다바906636,,0,0,0,0,,0,0,,24.81,127.395229,36.77091666
다바906635,,0,0,0,0,,0,0,,,127.3952302,36.77001518
다바906634,,0,0,0,0,,0,0,,1,127.3952315,36.76911371
다바906633,,5,0,0,0,,0,0,,17.79,127.3952327,36.76821223
다바906632,,2,0,0,0,,0,0,,17.4,127.3952339,36.76731075
다바906631,,0,0,0,0,,0,0,,0.14,127.3952351,36.76640928
다바906630,,0,0,0,0,,0,0,,,127.3952364,36.7655078
다바906629,,0,0,0,0,,0,0,,,127.3952376,36.76460632
다바906628,,0,0,0,0,,0,0,,39.97,127.3952388,36.76370485
다바906627,,5,0,0,0,,0,0,,344.44,127.39524,36.76280337
다바906626,,14,0,0,0,,0,0,,52.94,127.3952413,36.76190189
다바906625,,21,0,0,0,6,0,0,,257.25,127.3952425,36.76100041
다바906624,,19,0,0,0,10,0,0,,68.19,127.3952437,36.76009893
다바906623,,2,0,0,0,,0,0,,26.75,127.3952449,36.75919746
다바906622,,0,0,0,0,,0,0,,,127.3952462,36.75829598
다바906621,,0,0,0,0,,0,0,,,127.3952474,36.7573945
다바906620,,0,0,0,0,,0,0,,0,127.3952486,36.75649302
다바906619,,0,0,0,0,,0,0,,,127.3952498,36.75559154
다바906618,,0,0,0,0,,0,0,,0,127.3952511,36.75469006
다바906617,,0,0,0,0,,0,0,,,127.3952523,36.75378859
다바906616,,0,0,0,0,,0,0,,1,127.3952535,36.75288711
다바906615,,0,0,0,0,,0,0,,3.12,127.3952547,36.75198563
다바906614,,0,0,0,0,,0,0,,1.65,127.395256,36.75108415
다바906613,,0,0,0,0,,0,0,,,127.3952572,36.75018267
다바906612,,0,0,0,0,,0,0,,,127.3952584,36.74928119
다바906611,,0,0,0,0,,0,0,,,127.3952596,36.74837971
다바905673,,0,0,0,0,,0,0,,,127.3940626,36.8042702
다바905672,,0,0,0,0,,0,0,,,127.3940638,36.80336872
다바905671,,0,0,0,0,,0,0,,,127.394065,36.80246725
다바905670,,0,0,0,0,,0,0,,,127.3940663,36.80156578
다바905669,,0,0,0,0,,0,0,,,127.3940675,36.80066431
다바905668,,0,0,0,0,,0,0,,,127.3940688,36.79976284
다바905667,,0,0,0,0,,0,0,,,127.39407,36.79886137
다바905666,,0,0,0,0,,0,0,,,127.3940712,36.79795989
다바905665,,0,0,0,0,,0,0,,,127.3940725,36.79705842
다바905664,,0,0,0,0,,0,0,,,127.3940737,36.79615695
다바905663,,0,0,0,0,,0,0,,,127.394075,36.79525548
다바905662,,0,0,0,0,,0,0,,0.04,127.3940762,36.794354
다바905661,,8,0,0,0,,0,0,,,127.3940774,36.79345253
다바905660,,0,0,0,0,,0,0,,,127.3940787,36.79255106
다바905659,,0,0,0,0,,0,0,,,127.3940799,36.79164959
다바905658,,0,0,0,0,,0,0,,,127.3940812,36.79074811
다바905657,,0,0,0,0,,0,0,,,127.3940824,36.78984664
다바905656,,0,0,0,0,,0,0,,,127.3940837,36.78894517
다바905655,,0,0,0,0,,0,0,,,127.3940849,36.78804369
다바905654,,0,0,0,0,,0,0,,,127.3940861,36.78714222
다바905653,,0,0,0,0,,0,0,,,127.3940874,36.78624074
다바905652,,0,0,0,0,,0,0,,,127.3940886,36.78533927
다바905651,,0,0,0,0,,0,0,,,127.3940899,36.7844378
다바905650,,0,0,0,0,,0,0,,,127.3940911,36.78353632
다바905649,,0,0,0,0,,0,0,,,127.3940923,36.78263485
다바905648,,0,0,0,0,,0,0,,,127.3940936,36.78173337
다바905647,,0,0,0,0,,0,0,,,127.3940948,36.7808319
다바905646,,0,0,0,0,,0,0,,,127.3940961,36.77993042
다바905645,,0,0,0,0,,0,0,,,127.3940973,36.77902895
다바905644,,0,0,0,0,,0,0,,,127.3940985,36.77812747
다바905643,,0,0,0,0,,0,0,,,127.3940998,36.777226
다바905642,,0,0,0,0,,0,0,,,127.394101,36.77632452
다바905641,,0,0,0,0,,0,0,,,127.3941023,36.77542305
다바905640,,0,0,0,0,,0,0,,,127.3941035,36.77452157
다바905639,,0,0,0,0,,0,0,,,127.3941047,36.7736201
다바905638,,1,0,0,0,,0,0,,1.87,127.394106,36.77271862
다바905637,,1,0,0,0,,0,0,,,127.3941072,36.77181714
다바905636,,0,0,0,0,,0,0,,5.15,127.3941085,36.77091567
다바905635,,4,0,0,0,,0,0,,1.22,127.3941097,36.77001419
다바905634,,0,0,0,0,,0,0,,,127.3941109,36.76911272
다바905633,,0,0,0,0,,0,0,,,127.3941122,36.76821124
다바905632,,1,0,0,0,,0,0,,,127.3941134,36.76730976
다바905631,,1,0,0,0,,0,0,,2.42,127.3941147,36.76640828
다바905630,,0,0,0,0,,0,0,,,127.3941159,36.76550681
다바905629,,0,0,0,0,,0,0,,,127.3941171,36.76460533
다바905628,,0,0,0,0,,0,0,,135.36,127.3941184,36.76370385
다바905627,,1,0,0,0,,0,0,,,127.3941196,36.76280238
다바905626,,0,0,0,0,,0,0,,,127.3941209,36.7619009
다바905625,,8,0,0,0,,0,0,,400.47,127.3941221,36.76099942
다바905624,,12,0,0,0,7,0,0,,103.6,127.3941233,36.76009794
다바905623,,4,0,0,0,,0,0,,99.22,127.3941246,36.75919646
다바905622,,0,0,0,0,,0,0,,20.88,127.3941258,36.75829499
다바905621,,0,0,0,0,,0,0,,,127.394127,36.75739351
다바905620,,0,0,0,0,,0,0,,0.65,127.3941283,36.75649203
다바905619,,0,0,0,0,,0,0,,0.14,127.3941295,36.75559055
다바905618,,2,0,0,0,,0,0,,,127.3941308,36.75468907
다바905617,,0,0,0,0,,0,0,,,127.394132,36.75378759
다바905616,,0,0,0,0,,0,0,,,127.3941332,36.75288612
다바905615,,0,0,0,0,,0,0,,,127.3941345,36.75198464
다바905614,,0,0,0,0,,0,0,,,127.3941357,36.75108316
다바905613,,0,0,0,0,,0,0,,,127.394137,36.75018168
다바905612,,0,0,0,0,,0,0,,,127.3941382,36.7492802
다바904674,,0,0,0,0,,0,0,,,127.3929403,36.80517066
다바904673,,0,0,0,0,,0,0,,,127.3929415,36.80426919
다바904672,,0,0,0,0,,0,0,,,127.3929428,36.80336772
다바904671,,0,0,0,0,,0,0,,,127.392944,36.80246625
다바904670,,0,0,0,0,,0,0,,,127.3929453,36.80156478
다바904669,,0,0,0,0,,0,0,,,127.3929465,36.80066331
다바904668,,0,0,0,0,,0,0,,,127.3929478,36.79976183
다바904667,,0,0,0,0,,0,0,,,127.3929491,36.79886036
다바904666,,0,0,0,0,,0,0,,,127.3929503,36.79795889
다바904665,,0,0,0,0,,0,0,,,127.3929516,36.79705742
다바904664,,0,0,0,0,,0,0,,,127.3929528,36.79615595
다바904663,,0,0,0,0,,0,0,,,127.3929541,36.79525447
다바904662,,1,0,0,0,,0,0,,0.58,127.3929553,36.794353
다바904661,,0,0,0,0,,0,0,,1.47,127.3929566,36.79345153
다바904660,,0,0,0,0,,0,0,,,127.3929578,36.79255006
다바904659,,0,0,0,0,,0,0,,,127.3929591,36.79164858
다바904658,,0,0,0,0,,0,0,,,127.3929603,36.79074711
다바904657,,0,0,0,0,,0,0,,,127.3929616,36.78984564
다바904656,,0,0,0,0,,0,0,,,127.3929628,36.78894416
다바904655,,0,0,0,0,,0,0,,,127.3929641,36.78804269
다바904654,,0,0,0,0,,0,0,,,127.3929654,36.78714122
다바904653,,0,0,0,0,,0,0,,,127.3929666,36.78623974
다바904652,,0,0,0,0,,0,0,,,127.3929679,36.78533827
다바904651,,0,0,0,0,,0,0,,,127.3929691,36.78443679
다바904650,,0,0,0,0,,0,0,,,127.3929704,36.78353532
다바904649,,0,0,0,0,,0,0,,,127.3929716,36.78263384
다바904648,,0,0,0,0,,0,0,,,127.3929729,36.78173237
다바904647,,0,0,0,0,,0,0,,,127.3929741,36.7808309
다바904646,,0,0,0,0,,0,0,,0,127.3929754,36.77992942
다바904645,,0,0,0,0,,0,0,,0,127.3929766,36.77902795
다바904644,,0,0,0,0,,0,0,,,127.3929779,36.77812647
다바904643,,0,0,0,0,,0,0,,,127.3929791,36.777225
다바904642,,0,0,0,0,,0,0,,,127.3929804,36.77632352
다바904641,,0,0,0,0,,0,0,,,127.3929817,36.77542204
다바904640,,0,0,0,0,,0,0,,,127.3929829,36.77452057
다바904639,,0,0,0,0,,0,0,,,127.3929842,36.77361909
다바904638,,0,0,0,0,,0,0,,,127.3929854,36.77271762
다바904637,,1,0,0,0,,0,0,,,127.3929867,36.77181614
다바904636,,0,0,0,0,,0,0,,1.22,127.3929879,36.77091467
다바904635,,0,0,0,0,,0,0,,0.81,127.3929892,36.77001319
다바904634,,0,0,0,0,,0,0,,,127.3929904,36.76911171
다바904633,,0,0,0,0,,0,0,,,127.3929917,36.76821024
다바904632,,0,0,0,0,,0,0,,,127.3929929,36.76730876
다바904631,,0,0,0,0,,0,0,,1.6,127.3929942,36.76640728
다바904630,,0,0,0,0,,0,0,,1.05,127.3929954,36.76550581
다바904629,,1,0,0,0,,0,0,,29.06,127.3929967,36.76460433
다바904628,,0,0,0,0,,0,0,,170.37,127.3929979,36.76370285
다바904627,,0,0,0,0,,0,0,,289.24,127.3929992,36.76280137
다바904626,,0,0,0,0,,0,0,,,127.3930004,36.7618999
다바904625,,0,0,0,0,,0,0,,,127.3930017,36.76099842
다바904624,,6,0,0,0,,0,0,,,127.3930029,36.76009694
다바904623,,0,0,0,0,,0,0,,,127.3930042,36.75919546
다바904622,,0,0,0,0,,0,0,,14.23,127.3930054,36.75829398
다바904621,,0,0,0,0,,0,0,,,127.3930067,36.75739251
다바904620,,0,0,0,0,,0,0,,,127.393008,36.75649103
다바904619,,0,0,0,0,,0,0,,,127.3930092,36.75558955
다바904618,,0,0,0,0,,0,0,,,127.3930105,36.75468807
다바904617,,0,0,0,0,,0,0,,,127.3930117,36.75378659
다바904616,,0,0,0,0,,0,0,,,127.393013,36.75288511
다바904615,,0,0,0,0,,0,0,,,127.3930142,36.75198363
다바903676,,0,0,0,0,,0,0,,,127.3918167,36.80697259
다바903675,,0,0,0,0,,0,0,,,127.391818,36.80607112
다바903674,,0,0,0,0,,0,0,,,127.3918192,36.80516965
다바903673,,0,0,0,0,,0,0,,,127.3918205,36.80426818
다바903672,,0,0,0,0,,0,0,,,127.3918218,36.80336671
다바903671,,0,0,0,0,,0,0,,,127.391823,36.80246524
다바903670,,0,0,0,0,,0,0,,,127.3918243,36.80156376
다바903669,,0,0,0,0,,0,0,,,127.3918256,36.80066229
다바903668,,0,0,0,0,,0,0,,,127.3918268,36.79976082
다바903667,,0,0,0,0,,0,0,,,127.3918281,36.79885935
다바903666,,0,0,0,0,,0,0,,,127.3918294,36.79795788
